sample_id,cluster_label
2995,3
2996,3
2997,1
2998,2
2999,1
3000,2
3001,1
3002,3
3003,0
3004,2
3005,4
3006,4
3007,1
3008,1
3009,2
3010,3
3011,3
3012,0
3013,3
3014,4
3015,0
3016,0
3017,4
3018,4
3019,2
3020,3
3021,4
3022,2
3023,1
3024,0
3025,4
3026,1
3027,4
3028,2
3029,0
3030,1
3031,1
3032,2
3033,0
3034,1
3035,0
3036,2
3037,3
3038,0
3039,3
3040,3
3041,2
3042,0
3043,0
3044,1
3045,1
3046,1
3047,4
3048,0
3049,1
3050,4
3051,1
3052,0
3053,3
3054,0
3055,4
3056,3
3057,1
3058,0
3059,0
3060,0
3061,1
3062,0
3063,4
3064,2
3065,0
3066,3
3067,1
3068,0
3069,2
3070,0
3071,3
3072,1
3073,2
3074,3
3075,1
3076,4
3077,2
3078,0
3079,2
3080,0
3081,4
3082,4
3083,0
3084,2
3085,2
3086,3
3087,1
3088,1
3089,2
3090,3
3091,2
3092,1
3093,1
3094,2
3095,3
3096,4
3097,0
3098,4
3099,0
3100,0
3101,4
3102,4
3103,1
3104,2
3105,1
3106,2
3107,1
3108,0
3109,2
3110,1
3111,3
3112,0
3113,3
3114,4
3115,0
3116,1
3117,3
3118,4
3119,2
3120,1
3121,3
3122,1
3123,3
3124,1
3125,3
3126,2
3127,1
3128,3
3129,1
3130,3
3131,4
3132,0
3133,2
3134,1
3135,0
3136,1
3137,0
3138,0
3139,2
3140,2
3141,2
3142,3
3143,1
3144,3
3145,0
3146,1
3147,3
3148,3
3149,0
3150,1
3151,2
3152,4
3153,0
3154,4
3155,0
3156,3
3157,3
3158,1
3159,4
3160,0
3161,2
3162,0
3163,0
3164,3
3165,2
3166,0
3167,4
3168,3
3169,1
3170,1
3171,0
3172,0
3173,2
3174,1
3175,3
3176,0
3177,4
3178,4
3179,2
3180,2
3181,3
3182,2
3183,0
3184,3
3185,4
3186,3
3187,0
3188,4
3189,0
3190,2
3191,0
3192,1
3193,3
3194,0
3195,3
3196,3
3197,4
3198,4
3199,2
3200,2
3201,3
3202,4
3203,4
3204,2
3205,3
3206,0
3207,3
3208,0
3209,1
3210,2
3211,0
3212,1
3213,1
3214,2
3215,0
3216,0
3217,1
3218,3
3219,1
3220,3
3221,4
3222,1
3223,0
3224,1
3225,2
3226,1
3227,2
3228,2
3229,1
3230,3
3231,0
3232,1
3233,1
3234,0
3235,3
3236,0
3237,3
3238,4
3239,2
3240,3
3241,3
3242,3
3243,4
3244,3
3245,0
3246,4
3247,1
3248,2
3249,0
3250,4
3251,3
3252,2
3253,3
3254,1
3255,2
3256,2
3257,2
3258,2
3259,3
3260,1
3261,3
3262,0
3263,0
3264,1
3265,1
3266,3
3267,4
3268,2
3269,0
3270,0
3271,1
3272,1
3273,4
3274,2
3275,2
3276,3
3277,1
3278,1
3279,2
3280,3
3281,3
3282,2
3283,0
3284,4
3285,4
3286,2
3287,0
3288,4
3289,3
3290,4
3291,4
3292,4
3293,0
3294,3
3295,4
3296,3
3297,4
3298,3
3299,4
3300,3
3301,0
3302,2
3303,3
3304,1
3305,4
3306,2
3307,4
3308,1
3309,3
3310,2
3311,1
3312,4
3313,1
3314,3
3315,4
3316,4
3317,3
3318,3
3319,4
3320,2
3321,2
3322,3
3323,3
3324,4
3325,1
3326,0
3327,1
3328,1
3329,3
3330,2
3331,0
3332,2
3333,4
3334,0
3335,4
3336,3
3337,3
3338,1
3339,3
3340,1
3341,1
3342,2
3343,4
3344,2
3345,2
3346,0
3347,2
3348,3
3349,0
3350,1
3351,3
3352,0
3353,3
3354,1
3355,1
3356,0
3357,2
3358,1
3359,3
3360,3
3361,2
3362,0
3363,2
3364,0
3365,0
3366,4
3367,3
3368,3
3369,2
3370,3
3371,0
3372,3
3373,3
3374,4
3375,2
3376,0
3377,1
3378,3
3379,0
3380,4
3381,3
3382,2
3383,3
3384,1
3385,0
3386,2
3387,2
3388,2
3389,2
3390,1
3391,1
3392,4
3393,1
3394,0
3395,2
3396,4
3397,3
3398,0
3399,1
3400,1
3401,1
3402,2
3403,4
3404,3
3405,2
3406,1
3407,0
3408,3
3409,4
3410,4
3411,1
3412,2
3413,0
3414,0
3415,1
3416,2
3417,1
3418,3
3419,4
3420,3
3421,4
3422,3
3423,1
3424,1
3425,0
3426,1
3427,2
3428,2
3429,3
3430,4
3431,4
3432,3
3433,2
3434,4
3435,2
3436,2
3437,4
3438,0
3439,4
3440,1
3441,3
3442,2
3443,4
3444,2
3445,0
3446,4
3447,0
3448,0
3449,2
3450,2
3451,4
3452,3
3453,1
3454,2
3455,4
3456,3
3457,4
3458,3
3459,0
3460,4
3461,0
3462,4
3463,0
3464,2
3465,0
3466,2
3467,1
3468,3
3469,3
3470,4
3471,0
3472,4
3473,3
3474,4
3475,2
3476,3
3477,2
3478,0
3479,1
3480,3
3481,1
3482,2
3483,4
3484,2
3485,2
3486,1
3487,0
3488,4
3489,3
3490,3
3491,4
3492,1
3493,0
3494,4
3495,0
3496,4
3497,1
3498,1
3499,2
3500,3
3501,0
3502,4
3503,0
3504,1
3505,4
3506,3
3507,3
3508,4
3509,0
3510,3
3511,4
3512,0
3513,2
3514,1
3515,0
3516,3
3517,1
3518,4
3519,2
3520,4
3521,0
3522,0
3523,0
3524,3
3525,3
3526,2
3527,0
3528,2
3529,1
3530,1
3531,2
3532,0
3533,4
3534,3
3535,0
3536,3
3537,2
3538,4
3539,0
3540,1
3541,3
3542,1
3543,4
3544,0
3545,0
3546,1
3547,1
3548,0
3549,4
3550,0
3551,0
3552,1
3553,0
3554,4
3555,1
3556,4
3557,4
3558,2
3559,3
3560,1
3561,3
3562,3
3563,0
3564,1
3565,1
3566,2
3567,0
3568,1
3569,2
3570,3
3571,3
3572,4
3573,3
3574,2
3575,2
3576,1
3577,0
3578,1
3579,4
3580,3
3581,3
3582,2
3583,0
3584,3
3585,0
3586,0
3587,3
3588,1
3589,4
3590,1
3591,0
3592,1
3593,1
3594,2
3595,0
3596,3
3597,3
3598,4
3599,3
3600,3
3601,4
3602,3
3603,2
3604,0
3605,4
3606,2
3607,2
3608,0
3609,0
3610,3
3611,3
3612,2
3613,2
3614,4
3615,3
3616,4
3617,3
3618,4
3619,0
3620,1
3621,1
3622,4
3623,2
3624,1
3625,3
3626,0
3627,2
3628,0
3629,0
3630,1
3631,2
3632,4
3633,2
3634,1
3635,4
3636,4
3637,0
3638,0
3639,4
3640,0
3641,1
3642,1
3643,1
3644,3
3645,3
3646,4
3647,0
3648,3
3649,0
3650,0
3651,3
3652,1
3653,3
3654,2
3655,2
3656,4
3657,1
3658,0
3659,1
3660,3
3661,0
3662,0
3663,1
3664,4
3665,4
3666,3
3667,2
3668,2
3669,2
3670,1
3671,4
3672,3
3673,0
3674,3
3675,0
3676,4
3677,4
3678,4
3679,2
3680,3
3681,2
3682,2
3683,4
3684,3
3685,4
3686,4
3687,3
3688,1
3689,3
3690,0
3691,4
3692,2
3693,3
3694,0
3695,1
3696,4
3697,2
3698,1
3699,4
3700,4
3701,1
3702,2
3703,4
3704,1
3705,0
3706,3
3707,0
3708,4
3709,3
3710,3
3711,1
3712,0
3713,3
3714,4
3715,2
3716,0
3717,1
3718,0
3719,0
3720,2
3721,1
3722,0
3723,0
3724,3
3725,2
3726,0
3727,4
3728,1
3729,1
3730,3
3731,4
3732,3
3733,3
3734,2
3735,3
3736,3
3737,2
3738,3
3739,2
3740,4
3741,2
3742,1
3743,1
3744,2
3745,2
3746,4
3747,4
3748,2
3749,4
3750,2
3751,2
3752,2
3753,0
3754,0
3755,4
3756,0
3757,1
3758,1
3759,2
3760,1
3761,4
3762,3
3763,3
3764,2
3765,3
3766,4
3767,0
3768,4
3769,2
3770,4
3771,1
3772,1
3773,0
3774,1
3775,3
3776,4
3777,0
3778,3
3779,4
3780,4
3781,4
3782,4
3783,0
3784,1
3785,4
3786,1
3787,3
3788,4
3789,3
3790,3
3791,3
3792,4
3793,4
3794,4
3795,1
3796,2
3797,0
3798,3
3799,3
3800,4
3801,3
3802,2
3803,4
3804,0
3805,1
3806,3
3807,2
3808,0
3809,1
3810,3
3811,4
3812,4
3813,0
3814,2
3815,2
3816,3
3817,1
3818,1
3819,2
3820,0
3821,3
3822,2
3823,3
3824,1
3825,3
3826,1
3827,1
3828,0
3829,2
3830,4
3831,4
3832,3
3833,4
3834,0
3835,1
3836,0
3837,0
3838,3
3839,3
3840,3
3841,3
3842,3
3843,2
3844,0
3845,4
3846,0
3847,4
3848,0
3849,4
3850,1
3851,3
3852,2
3853,3
3854,4
3855,2
3856,2
3857,2
3858,1
3859,3
3860,1
3861,3
3862,4
3863,2
3864,1
3865,3
3866,0
3867,1
3868,0
3869,0
3870,3
3871,3
3872,3
3873,3
3874,0
3875,2
3876,3
3877,4
3878,3
3879,4
3880,1
3881,2
3882,4
3883,4
3884,4
3885,4
3886,3
3887,0
3888,3
3889,4
3890,4
3891,0
3892,4
3893,4
3894,0
3895,0
3896,4
3897,1
3898,1
3899,2
3900,3
3901,1
3902,2
3903,1
3904,1
3905,4
3906,3
3907,2
3908,4
3909,2
3910,2
3911,2
3912,2
3913,3
3914,4
3915,4
3916,2
3917,4
3918,2
3919,3
3920,4
3921,2
3922,4
3923,4
3924,1
3925,3
3926,0
3927,3
3928,0
3929,2
3930,0
3931,3
3932,2
3933,4
3934,4
3935,3
3936,0
3937,1
3938,1
3939,2
3940,3
3941,4
3942,4
3943,3
3944,2
3945,3
3946,4
3947,3
3948,2
3949,4
3950,1
3951,2
3952,2
3953,1
3954,1
3955,2
3956,0
3957,0
3958,3
3959,4
3960,1
3961,2
3962,1
3963,1
3964,3
3965,1
3966,1
3967,2
3968,2
3969,2
3970,0
3971,3
3972,3
3973,3
3974,3
3975,2
3976,3
3977,2
3978,4
3979,4
3980,0
3981,2
3982,4
3983,0
3984,2
3985,0
3986,4
3987,3
3988,2
3989,4
3990,3
3991,1
3992,4
3993,4
3994,1
3995,4
3996,4
3997,3
3998,0
3999,1
4000,4
4001,4
4002,2
4003,2
4004,4
4005,1
4006,0
4007,2
4008,4
4009,1
4010,2
4011,2
4012,4
4013,4
4014,3
4015,0
4016,2
4017,1
4018,2
4019,1
4020,1
4021,3
4022,3
4023,3
4024,3
4025,3
4026,2
4027,3
4028,3
4029,2
4030,0
4031,4
4032,2
4033,1
4034,2
4035,1
4036,3
4037,3
4038,4
4039,3
4040,0
4041,1
4042,4
4043,2
4044,0
4045,3
4046,1
4047,2
4048,2
4049,2
4050,0
4051,2
4052,2
4053,2
4054,3
4055,2
4056,4
4057,0
4058,4
4059,4
4060,0
4061,3
4062,0
4063,3
4064,3
4065,2
4066,4
4067,1
4068,2
4069,4
4070,0
4071,0
4072,2
4073,1
4074,3
4075,0
4076,4
4077,4
4078,4
4079,0
4080,3
4081,3
4082,0
4083,0
4084,2
4085,2
4086,0
4087,1
4088,3
4089,4
4090,4
4091,4
4092,4
4093,1
4094,3
4095,4
4096,1
4097,1
4098,0
4099,4
4100,0
4101,1
4102,4
4103,4
4104,2
4105,4
4106,4
4107,4
4108,3
4109,0
4110,0
4111,2
4112,4
4113,2
4114,3
4115,1
4116,2
4117,4
4118,1
4119,2
4120,4
4121,2
4122,4
4123,0
4124,0
4125,1
4126,3
4127,0
4128,1
4129,4
4130,1
4131,0
4132,1
4133,3
4134,4
4135,3
4136,4
4137,2
4138,3
4139,2
4140,3
4141,0
4142,2
4143,0
4144,2
4145,0
4146,1
4147,2
4148,4
4149,4
4150,4
4151,0
4152,1
4153,0
4154,3
4155,4
4156,2
4157,2
4158,2
4159,4
4160,4
4161,4
4162,4
4163,2
4164,4
4165,4
4166,1
4167,0
4168,2
4169,2
4170,0
4171,2
4172,3
4173,1
4174,2
4175,4
4176,0
4177,1
4178,3
4179,1
4180,4
4181,0
4182,4
4183,0
4184,0
4185,0
4186,3
4187,3
4188,4
4189,2
4190,0
4191,1
4192,0
4193,1
4194,2
4195,3
4196,2
4197,4
4198,0
4199,3
4200,4
4201,3
4202,4
4203,4
4204,1
4205,3
4206,1
4207,1
4208,4
4209,4
4210,3
4211,3
4212,4
4213,3
4214,0
4215,3
4216,1
4217,0
4218,0
4219,0
4220,3
4221,4
4222,1
4223,2
4224,0
4225,3
4226,2
4227,3
4228,3
4229,3
4230,4
4231,3
4232,3
4233,3
4234,4
4235,2
4236,4
4237,3
4238,3
4239,1
4240,3
4241,1
4242,1
4243,2
4244,0
4245,2
4246,0
4247,0
4248,4
4249,1
4250,2
4251,0
4252,2
4253,2
4254,2
4255,0
4256,2
4257,0
4258,3
4259,1
4260,4
4261,0
4262,2
4263,2
4264,4
4265,4
4266,3
4267,1
4268,0
4269,1
4270,3
4271,1
4272,2
4273,3
4274,2
4275,3
4276,2
4277,3
4278,0
4279,0
4280,0
4281,3
4282,1
4283,4
4284,1
4285,3
4286,3
4287,3
4288,3
4289,0
4290,2
4291,4
4292,0
4293,4
4294,3
4295,1
4296,0
4297,1
4298,0
4299,4
4300,1
4301,4
4302,3
4303,2
4304,0
4305,4
4306,0
4307,4
4308,3
4309,3
4310,4
4311,1
4312,4
4313,4
4314,4
4315,3
4316,3
4317,1
4318,1
4319,1
4320,0
4321,4
4322,2
4323,3
4324,4
4325,2
4326,2
4327,2
4328,4
4329,3
4330,1
4331,3
4332,0
4333,0
4334,2
4335,2
4336,0
4337,0
4338,0
4339,4
4340,0
4341,4
4342,4
4343,0
4344,3
4345,3
4346,4
4347,3
4348,2
4349,1
4350,0
4351,4
4352,0
4353,1
4354,2
4355,3
4356,0
4357,1
4358,4
4359,1
4360,2
4361,4
4362,2
4363,3
4364,2
4365,3
4366,3
4367,4
4368,4
4369,4
4370,2
4371,3
4372,0
4373,3
4374,0
4375,4
4376,4
4377,4
4378,1
4379,0
4380,4
4381,2
4382,0
4383,0
4384,2
4385,2
4386,2
4387,1
4388,1
4389,1
4390,4
4391,2
4392,2
4393,3
4394,0
4395,2
4396,3
4397,1
4398,3
4399,4
4400,0
4401,4
4402,3
4403,0
4404,3
4405,3
4406,1
4407,1
4408,4
4409,0
4410,4
4411,4
4412,4
4413,1
4414,2
4415,2
4416,4
4417,2
4418,3
4419,2
4420,2
4421,0
4422,4
4423,2
4424,1
4425,0
4426,0
4427,2
4428,4
4429,3
4430,3
4431,4
4432,4
4433,4
4434,4
4435,4
4436,4
4437,1
4438,4
4439,0
4440,4
4441,3
4442,0
4443,2
4444,0
4445,4
4446,4
4447,3
4448,4
4449,0
4450,1
4451,0
4452,0
4453,1
4454,4
4455,2
4456,3
4457,1
4458,2
4459,0
4460,4
4461,4
4462,0
4463,3
4464,2
4465,0
4466,1
4467,0
4468,2
4469,1
4470,2
4471,3
4472,3
4473,0
4474,2
4475,3
4476,0
4477,0
4478,2
4479,4
4480,2
4481,0
4482,3
4483,4
4484,0
4485,2
4486,3
4487,4
4488,3
4489,2
4490,3
4491,1
4492,4
4493,4
4494,4
4495,2
4496,4
4497,3
4498,3
4499,2
4500,4
4501,1
4502,1
4503,0
4504,1
4505,1
4506,3
4507,0
4508,2
4509,0
4510,2
4511,2
4512,2
4513,3
4514,4
4515,0
4516,1
4517,3
4518,4
4519,1
4520,4
4521,3
4522,1
4523,0
4524,0
4525,1
4526,4
4527,0
4528,1
4529,0
4530,4
4531,1
4532,1
4533,3
4534,4
4535,0
4536,3
4537,0
4538,4
4539,2
4540,1
4541,3
4542,2
4543,1
4544,2
4545,1
4546,4
4547,3
4548,2
4549,4
4550,3
4551,3
4552,0
4553,4
4554,1
4555,2
4556,2
4557,1
4558,3
4559,1
4560,0
4561,0
4562,0
4563,3
4564,2
4565,4
4566,3
4567,3
4568,4
4569,2
4570,3
4571,4
4572,0
4573,2
4574,4
4575,1
4576,3
4577,2
4578,2
4579,2
4580,0
4581,2
4582,0
4583,4
4584,2
4585,2
4586,2
4587,0
4588,4
4589,4
4590,1
4591,4
4592,1
4593,3
4594,1
4595,1
4596,3
4597,1
4598,2
4599,4
4600,3
4601,4
4602,4
4603,0
4604,0
4605,3
4606,4
4607,1
4608,1
4609,0
4610,4
4611,3
4612,2
4613,4
4614,4
4615,1
4616,0
4617,0
4618,2
4619,1
4620,2
4621,4
4622,1
4623,4
4624,1
4625,2
4626,0
4627,2
4628,0
4629,1
4630,4
4631,3
4632,1
4633,0
4634,1
4635,0
4636,0
4637,1
4638,2
4639,0
4640,4
4641,4
4642,2
4643,3
4644,4
4645,3
4646,4
4647,2
4648,0
4649,4
4650,2
4651,1
4652,1
4653,0
4654,2
4655,4
4656,3
4657,2
4658,0
4659,3
4660,2
4661,2
4662,0
4663,3
4664,4
4665,4
4666,0
4667,2
4668,1
4669,1
4670,0
4671,1
4672,0
4673,0
4674,0
4675,1
4676,2
4677,4
4678,3
4679,4
4680,4
4681,4
4682,2
4683,3
4684,0
4685,1
4686,2
4687,3
4688,3
4689,4
4690,0
4691,0
4692,2
4693,0
4694,4
4695,3
4696,1
4697,4
4698,1
4699,4
4700,3
4701,1
4702,0
4703,4
4704,2
4705,3
4706,0
4707,3
4708,0
4709,2
4710,2
4711,3
4712,2
4713,4
4714,4
4715,0
4716,4
4717,4
4718,2
4719,2
4720,3
4721,1
4722,1
4723,0
4724,4
4725,1
4726,2
4727,1
4728,3
4729,3
4730,3
4731,1
4732,1
4733,0
4734,3
4735,0
4736,4
4737,1
4738,3
4739,1
4740,4
4741,3
4742,0
4743,0
4744,4
4745,0
4746,2
4747,3
4748,1
4749,0
4750,2
4751,1
4752,4
4753,0
4754,0
4755,4
4756,1
4757,4
4758,4
4759,1
4760,2
4761,0
4762,4
4763,3
4764,0
4765,1
4766,1
4767,1
4768,0
4769,1
4770,4
4771,1
4772,4
4773,3
4774,2
4775,2
4776,3
4777,1
4778,1
4779,3
4780,2
4781,4
4782,1
4783,1
4784,0
4785,3
4786,2
4787,2
4788,4
4789,1
4790,2
4791,4
4792,4
4793,4
4794,3
4795,4
4796,1
4797,0
4798,1
4799,3
4800,2
4801,2
4802,4
4803,0
4804,0
4805,2
4806,0
4807,3
4808,4
4809,1
4810,0
4811,3
4812,1
4813,1
4814,2
4815,0
4816,0
4817,3
4818,3
4819,3
4820,0
4821,0
4822,3
4823,2
4824,2
4825,2
4826,0
4827,1
4828,4
4829,4
4830,0
4831,0
4832,0
4833,1
4834,0
4835,1
4836,4
4837,3
4838,3
4839,0
4840,4
4841,1
4842,3
4843,4
4844,3
4845,4
4846,0
4847,1
4848,0
4849,4
4850,2
4851,0
4852,0
4853,3
4854,1
4855,3
4856,1
4857,0
4858,3
4859,1
4860,4
4861,1
4862,2
4863,3
4864,3
4865,0
4866,0
4867,0
4868,1
4869,2
4870,3
4871,4
4872,2
4873,2
4874,1
4875,0
4876,2
4877,2
4878,1
4879,1
4880,4
4881,2
4882,3
4883,4
4884,3
4885,3
4886,0
4887,1
4888,4
4889,2
4890,0
4891,4
4892,2
4893,1
4894,3
4895,2
4896,0
4897,4
4898,3
4899,2
4900,1
4901,1
4902,4
4903,1
4904,4
4905,3
4906,2
4907,0
4908,3
4909,0
4910,0
4911,2
4912,3
4913,2
4914,1
4915,4
4916,0
4917,3
4918,0
4919,0
4920,1
4921,1
4922,4
4923,3
4924,1
4925,4
4926,3
4927,2
4928,0
4929,0
4930,3
4931,2
4932,4
4933,1
4934,4
4935,0
4936,3
4937,3
4938,1
4939,1
4940,4
4941,2
4942,0
4943,2
4944,0
4945,3
4946,2
4947,0
4948,0
4949,4
4950,3
4951,4
4952,4
4953,4
4954,1
4955,0
4956,3
4957,1
4958,1
4959,2
4960,1
4961,3
4962,0
4963,1
4964,1
4965,2
4966,2
4967,1
4968,1
4969,0
4970,2
4971,2
4972,0
4973,0
4974,0
4975,1
4976,1
4977,0
4978,3
4979,1
4980,1
4981,1
4982,2
4983,3
4984,3
4985,3
4986,0
4987,1
4988,1
4989,1
4990,1
4991,3
4992,1
4993,2
4994,0
4995,1
4996,4
4997,1
4998,3
4999,4
5000,0
5001,1
5002,4
5003,0
5004,1
5005,2
5006,4
5007,1
5008,0
5009,3
5010,0
5011,4
5012,1
5013,1
5014,3
5015,4
5016,3
5017,0
5018,3
5019,2
5020,2
5021,2
5022,2
5023,2
5024,4
5025,2
5026,0
5027,1
5028,4
5029,3
5030,1
5031,0
5032,0
5033,0
5034,0
5035,2
5036,4
5037,2
5038,1
5039,3
5040,2
5041,4
5042,1
5043,0
5044,3
5045,3
5046,4
5047,2
5048,3
5049,4
5050,1
5051,3
5052,0
5053,4
5054,2
5055,2
5056,2
5057,4
5058,1
5059,0
5060,3
5061,3
5062,0
5063,4
5064,1
5065,2
5066,2
5067,0
5068,0
5069,0
5070,1
5071,2
5072,2
5073,0
5074,0
5075,1
5076,1
5077,0
5078,0
5079,4
5080,2
5081,3
5082,3
5083,3
5084,3
5085,3
5086,3
5087,0
5088,4
5089,0
5090,3
5091,0
5092,0
5093,3
5094,3
5095,1
5096,3
5097,1
5098,0
5099,0
5100,1
5101,2
5102,4
5103,2
5104,4
5105,3
5106,2
5107,4
5108,0
5109,3
5110,0
5111,3
5112,2
5113,2
5114,4
5115,1
5116,3
5117,4
5118,3
5119,0
5120,1
5121,4
5122,4
5123,2
5124,2
5125,4
5126,2
5127,4
5128,2
5129,4
5130,4
5131,1
5132,2
5133,0
5134,1
5135,1
5136,3
5137,0
5138,0
5139,4
5140,2
5141,4
5142,2
5143,0
5144,2
5145,0
5146,3
5147,0
5148,2
5149,1
5150,2
5151,0
5152,3
5153,3
5154,2
5155,2
5156,1
5157,4
5158,0
5159,0
5160,0
5161,0
5162,0
5163,1
5164,3
5165,3
5166,4
5167,2
5168,4
5169,0
5170,4
5171,0
5172,1
5173,3
5174,3
5175,2
5176,2
5177,3
5178,4
5179,3
5180,1
5181,4
5182,3
5183,0
5184,2
5185,1
5186,1
5187,4
5188,1
5189,0
5190,2
5191,0
5192,0
5193,0
5194,3
5195,1
5196,1
5197,1
5198,2
5199,2
5200,3
5201,3
5202,2
5203,1
5204,2
5205,0
5206,4
5207,1
5208,4
5209,0
5210,4
5211,3
5212,3
5213,0
5214,3
5215,3
5216,2
5217,0
5218,0
5219,1
5220,2
5221,0
5222,1
5223,3
5224,3
5225,1
5226,3
5227,3
5228,4
5229,2
5230,2
5231,4
5232,1
5233,4
5234,0
5235,2
5236,3
5237,4
5238,1
5239,3
5240,1
5241,1
5242,2
5243,1
5244,4
5245,1
5246,4
5247,0
5248,1
5249,3
5250,4
5251,1
5252,3
5253,2
5254,2
5255,1
5256,4
5257,4
5258,3
5259,3
5260,1
5261,4
5262,2
5263,0
5264,1
5265,0
5266,1
5267,0
5268,2
5269,1
5270,4
5271,3
5272,1
5273,0
5274,4
5275,2
5276,0
5277,2
5278,2
5279,1
5280,1
5281,2
5282,1
5283,0
5284,4
5285,1
5286,3
5287,1
5288,1
5289,1
5290,1
5291,4
5292,4
5293,2
5294,0
5295,3
5296,2
5297,3
5298,2
5299,1
5300,3
5301,2
5302,4
5303,4
5304,2
5305,4
5306,4
5307,2
5308,3
5309,2
5310,2
5311,4
5312,2
5313,4
5314,2
5315,2
5316,2
5317,0
5318,1
5319,0
5320,0
5321,0
5322,1
5323,1
5324,2
5325,0
5326,1
5327,0
5328,4
5329,4
5330,1
5331,1
5332,2
5333,1
5334,2
5335,0
5336,2
5337,4
5338,1
5339,2
5340,0
5341,1
5342,4
5343,1
5344,2
5345,0
5346,4
5347,0
5348,2
5349,0
5350,4
5351,3
5352,0
5353,4
5354,3
5355,0
5356,3
5357,4
5358,1
5359,3
5360,2
5361,3
5362,3
5363,1
5364,1
5365,1
5366,0
5367,0
5368,1
5369,3
5370,0
5371,2
5372,2
5373,0
5374,2
5375,2
5376,2
5377,4
5378,0
5379,0
5380,2
5381,1
5382,1
5383,0
5384,4
5385,3
5386,1
5387,3
5388,0
5389,3
5390,4
5391,2
5392,1
5393,3
5394,1
5395,2
5396,0
5397,3
5398,4
5399,4
5400,0
5401,4
5402,0
5403,2
5404,2
5405,2
5406,3
5407,0
5408,2
5409,3
5410,3
5411,1
5412,0
5413,4
5414,3
5415,4
5416,4
5417,2
5418,4
5419,4
5420,4
5421,0
5422,4
5423,0
5424,4
5425,3
5426,3
5427,3
5428,3
5429,0
5430,0
5431,4
5432,2
5433,0
5434,1
5435,1
5436,2
5437,3
5438,2
5439,1
5440,0
5441,0
5442,4
5443,4
5444,4
5445,1
5446,4
5447,1
5448,1
5449,2
5450,0
5451,0
5452,0
5453,3
5454,0
5455,2
5456,1
5457,0
5458,2
5459,4
5460,4
5461,0
5462,4
5463,4
5464,3
5465,0
5466,1
5467,1
5468,2
5469,0
5470,3
5471,1
5472,0
5473,1
5474,2
5475,3
5476,4
5477,0
5478,0
5479,3
5480,0
5481,1
5482,1
5483,2
5484,0
5485,3
5486,4
5487,1
5488,0
5489,4
5490,2
5491,1
5492,3
5493,3
5494,0
5495,2
5496,4
5497,2
5498,2
5499,0
5500,1
5501,0
5502,0
5503,3
5504,3
5505,3
5506,3
5507,2
5508,3
5509,4
5510,2
5511,0
5512,3
5513,1
5514,1
5515,0
5516,3
5517,1
5518,0
5519,2
5520,1
5521,3
5522,3
5523,3
5524,4
5525,1
5526,2
5527,0
5528,3
5529,0
5530,4
5531,3
5532,0
5533,4
5534,1
5535,3
5536,0
5537,1
5538,1
5539,0
5540,4
5541,3
5542,3
5543,4
5544,0
5545,4
5546,2
5547,4
5548,4
5549,0
5550,4
5551,2
5552,2
5553,3
5554,3
5555,0
5556,3
5557,3
5558,4
5559,3
5560,4
5561,2
5562,3
5563,4
5564,1
5565,4
5566,1
5567,4
5568,2
5569,3
5570,2
5571,1
5572,3
5573,3
5574,1
5575,1
5576,4
5577,2
5578,1
5579,3
5580,4
5581,2
5582,0
5583,3
5584,4
5585,1
5586,4
5587,3
5588,2
5589,1
5590,1
5591,1
5592,1
5593,0
5594,3
5595,4
5596,4
5597,4
5598,4
5599,2
5600,1
5601,3
5602,0
5603,4
5604,3
5605,0
5606,4
5607,3
5608,1
5609,4
5610,3
5611,0
5612,0
5613,3
5614,2
5615,2
5616,2
5617,2
5618,1
5619,1
5620,0
5621,0
5622,1
5623,1
5624,4
5625,1
5626,3
5627,2
5628,4
5629,0
5630,1
5631,3
5632,1
5633,1
5634,4
5635,0
5636,4
5637,4
5638,2
5639,1
5640,0
5641,3
5642,4
5643,1
5644,3
5645,0
5646,3
5647,3
5648,2
5649,3
5650,4
5651,2
5652,1
5653,2
5654,0
5655,2
5656,4
5657,1
5658,4
5659,3
5660,1
5661,1
5662,2
5663,0
5664,1
5665,4
5666,3
5667,1
5668,3
5669,4
5670,1
5671,1
5672,3
5673,0
5674,3
5675,4
5676,2
5677,0
5678,3
5679,2
5680,1
5681,0
5682,1
5683,0
5684,1
5685,0
5686,2
5687,4
5688,1
5689,1
5690,3
5691,4
5692,3
5693,2
5694,4
5695,3
5696,1
5697,3
5698,3
5699,0
5700,4
5701,1
5702,4
5703,0
5704,3
5705,3
5706,1
5707,1
5708,4
5709,0
5710,4
5711,1
5712,2
5713,1
5714,2
5715,1
5716,2
5717,1
5718,1
5719,3
5720,0
5721,0
5722,0
5723,0
5724,4
5725,2
5726,1
5727,0
5728,4
5729,0
5730,4
5731,0
5732,1
5733,1
5734,3
5735,1
5736,0
5737,3
5738,1
5739,3
5740,2
5741,2
5742,3
5743,0
5744,0
5745,4
5746,2
5747,4
5748,2
5749,4
5750,4
5751,1
5752,4
5753,4
5754,2
5755,4
5756,4
5757,0
5758,2
5759,3
5760,2
5761,3
5762,3
5763,4
5764,0
5765,2
5766,4
5767,0
5768,4
5769,0
5770,1
5771,2
5772,3
5773,4
5774,2
5775,4
5776,4
5777,4
5778,3
5779,4
5780,0
5781,4
5782,1
5783,3
5784,0
5785,1
5786,3
5787,3
5788,2
5789,1
5790,4
5791,1
